user_id,painting_id,attitude
13,49,like
13,58,hate
13,61,like
13,62,hate
13,74,like
13,83,like
13,85,like
13,102,like
13,108,like
13,115,like
13,123,like
13,134,hate
13,139,like
13,140,like
13,141,like
13,144,like
13,146,like
13,150,like
13,159,like
14,1,like
14,8,like
14,16,like
14,21,like
14,26,like
14,30,like
14,40,hate
14,41,like
14,42,like
14,45,like
14,49,like
14,50,like
14,57,hate
14,63,like
14,64,like
14,68,like
14,70,like
14,77,like
14,86,like
14,91,like
14,96,like
14,102,like
14,106,like
14,108,like
14,111,like
14,121,like
14,129,like
14,130,like
14,131,like
14,135,like
14,138,like
14,139,like
14,144,like
14,150,like
14,151,like
15,11,like
15,18,like
15,20,like
15,25,like
15,27,like
15,30,like
15,37,like
15,43,like
15,50,like
15,51,like
15,53,like
15,61,like
15,64,like
15,66,like
15,74,like
15,77,like
15,81,like
15,90,like
15,94,like
15,110,like
15,115,like
15,123,like
15,127,like
15,131,like
15,137,like
15,150,like
15,159,like
15,164,like
16,11,hate
16,17,hate
16,22,like
16,24,like
16,29,like
16,66,like
16,71,like
16,75,like
16,82,hate
16,85,like
16,86,like
16,87,like
16,96,like
16,109,like
16,115,like
16,135,like
16,143,like
16,146,like
16,149,like
17,9,like
17,10,like
17,16,like
17,18,like
17,20,like
17,21,like
17,22,like
17,26,like
17,37,like
17,74,like
17,75,like
17,85,like
17,87,like
17,100,hate
17,102,like
17,103,like
17,110,like
17,114,hate
17,135,like
17,145,like
17,150,like
18,6,hate
18,15,like
18,16,like
18,23,like
18,24,like
18,26,like
18,36,like
18,42,like
18,49,like
18,67,like
18,69,like
18,74,like
18,83,like
18,102,like
18,109,hate
18,137,like
18,139,like
18,140,like
18,150,like
18,159,like
18,161,like
19,1,like
19,2,like
19,3,like
19,14,like
19,15,like
19,16,like
19,19,like
19,20,like
19,23,like
19,24,like
19,37,like
19,42,like
19,44,like
19,45,like
19,48,like
19,53,like
19,54,like
19,59,hate
19,61,like
19,65,like
19,66,like
19,67,like
19,68,like
19,75,like
19,82,like
19,83,like
19,88,like
19,90,like
19,94,like
19,117,like
19,121,like
19,123,like
19,129,like
19,130,like
19,132,like
19,135,like
19,141,like
19,142,like
19,144,like
19,145,hate
19,147,like
19,161,like
19,163,like
19,164,like
20,9,like
20,11,like
20,14,like
20,21,like
20,25,like
20,29,like
20,31,like
20,37,like
20,48,like
20,49,like
20,53,like
20,59,like
20,70,like
20,71,like
20,72,like
20,75,like
20,85,like
20,86,like
20,87,like
20,88,like
20,90,like
20,96,hate
20,97,hate
20,102,like
20,115,like
20,117,like
20,121,like
20,124,like
20,127,like
20,130,like
20,134,like
20,137,like
20,138,like
20,139,hate
20,141,like
20,148,like
20,150,like
20,151,like
20,154,like
20,159,like
20,163,like
21,2,like
21,16,like
21,21,like
21,25,like
21,36,like
21,39,like
21,49,like
21,56,hate
21,61,like
21,67,like
21,74,like
21,76,hate
21,90,hate
21,97,like
21,100,like
21,102,like
21,110,like
21,151,like
22,4,like
22,8,like
22,14,like
22,15,like
22,16,like
22,17,like
22,18,like
22,21,like
22,28,like
22,29,like
22,42,like
22,48,like
22,49,like
22,50,like
22,55,like
22,59,like
22,60,like
22,61,like
22,62,like
22,64,like
22,68,like
22,69,like
22,71,like
22,73,like
22,74,like
22,76,like
22,110,like
22,111,like
22,112,hate
22,115,like
22,119,like
22,120,like
22,121,like
22,123,like
22,129,like
22,130,like
22,135,like
22,139,like
22,144,like
22,148,like
22,150,like
22,159,like
23,4,like
23,11,like
23,14,like
23,23,hate
23,26,like
23,29,like
23,39,like
23,49,like
23,50,like
23,51,like
23,61,like
23,63,like
23,67,like
23,96,like
23,108,like
23,109,like
23,110,like
23,111,like
23,121,like
23,123,like
23,124,like
23,131,like
23,132,like
23,133,like
23,135,like
23,138,like
23,141,like
23,146,like
23,150,hate
23,161,like
24,1,like
24,15,hate
24,27,like
24,37,like
24,44,like
24,45,like
24,49,like
24,50,like
24,59,like
24,61,like
24,63,like
24,66,like
24,70,like
24,85,like
24,86,like
24,93,like
24,102,like
24,110,like
24,111,like
24,116,like
24,124,like
24,125,like
24,126,like
24,127,like
24,129,like
24,134,like
24,147,like
24,148,like
24,150,like
24,151,like
24,156,like
24,159,like
24,163,hate
25,4,hate
25,8,like
25,9,like
25,16,like
25,19,like
25,22,like
25,23,hate
25,24,like
25,26,like
25,27,like
25,29,like
25,32,like
25,33,like
25,36,like
25,38,like
25,39,like
25,43,like
25,44,like
25,45,like
25,48,like
25,49,like
25,50,like
25,53,like
25,61,like
25,69,like
25,71,like
25,74,like
25,75,like
25,79,like
25,81,like
25,84,hate
25,85,like
25,86,like
25,87,like
25,89,like
25,93,like
25,94,like
25,100,like
25,102,like
25,103,like
25,105,like
25,110,like
25,111,like
25,115,like
25,116,like
25,117,like
25,124,like
25,127,like
25,128,like
25,129,like
25,132,hate
25,134,like
25,136,like
25,137,like
25,139,like
25,143,like
25,145,like
25,146,like
25,149,like
25,156,like
25,157,like
25,158,like
25,160,like
25,161,like
25,163,like
26,16,like
26,20,like
26,29,like
26,39,like
26,60,like
26,61,like
26,62,like
26,66,like
26,69,like
26,74,hate
26,75,like
26,82,like
26,83,like
26,84,hate
26,87,like
26,94,like
26,105,like
26,120,like
26,141,like
26,145,like
26,151,like
26,161,like
27,1,like
27,3,like
27,25,like
27,32,like
27,35,like
27,38,like
27,49,like
27,53,like
27,54,like
27,62,like
27,71,like
27,74,like
27,81,like
27,85,like
27,87,like
27,88,like
27,90,like
27,99,hate
27,108,like
27,111,like
27,119,like
27,121,like
27,122,like
27,123,like
27,151,like
28,16,like
28,36,hate
28,50,like
28,60,hate
28,62,like
28,63,like
28,64,like
28,68,like
28,69,like
28,74,like
28,90,hate
28,96,like
28,102,like
28,109,hate
28,113,like
28,118,like
28,121,like
28,127,like
28,132,like
29,4,hate
29,15,like
29,19,like
29,48,like
29,51,like
29,61,like
29,64,like
29,74,like
29,81,hate
29,85,like
29,89,hate
29,91,like
29,105,like
29,135,like
30,2,like
30,8,like
30,17,like
30,23,like
30,44,like
30,48,like
30,77,like
30,87,like
30,108,hate
30,109,like
30,110,like
30,130,hate
30,131,like
30,132,like
30,138,like
30,142,hate
30,147,like
30,158,like
31,1,like
31,4,like
31,14,like
31,19,like
31,23,like
31,25,like
31,27,like
31,28,like
31,37,like
31,39,like
31,49,like
31,55,like
31,61,like
31,62,like
31,63,like
31,66,like
31,67,like
31,70,like
31,72,like
31,75,like
31,76,like
31,81,like
31,83,like
31,99,like
31,102,like
31,103,like
31,104,like
31,107,like
31,108,hate
31,110,like
31,119,like
31,125,like
31,127,like
31,131,like
31,136,like
31,137,like
31,138,like
31,139,like
31,142,like
31,143,like
31,146,like
31,149,hate
31,151,like
31,161,like
31,163,like
31,164,like
32,4,like
32,14,like
32,15,like
32,48,like
32,56,like
32,63,like
32,69,hate
32,83,like
32,87,like
32,91,like
32,110,hate
32,111,like
32,113,hate
32,120,hate
32,145,like
32,150,like
32,159,like
33,20,like
33,22,hate
33,81,like
33,102,like
33,105,like
33,112,hate
33,121,like
33,162,hate
34,28,like
34,35,like
34,77,hate
34,86,like
34,87,like
34,108,like
34,111,like
34,147,like
35,2,like
35,9,like
35,10,like
35,13,like
35,15,like
35,19,like
35,21,like
35,24,like
35,26,like
35,29,like
35,35,like
35,36,like
35,41,like
35,45,like
35,53,like
35,67,like
35,75,like
35,76,like
35,80,like
35,83,like
35,84,like
35,85,like
35,86,like
35,90,like
35,96,like
35,97,like
35,111,like
35,115,like
35,118,like
35,125,like
35,135,like
35,137,hate
35,142,like
35,156,like
36,3,like
36,6,hate
36,16,like
36,23,like
36,24,like
36,26,like
36,28,like
36,29,like
36,33,like
36,36,like
36,37,like
36,40,like
36,46,like
36,50,like
36,59,like
36,62,like
36,64,like
36,66,hate
36,69,like
36,71,like
36,72,like
36,74,like
36,76,like
36,78,like
36,83,like
36,85,like
36,86,like
36,88,like
36,98,like
36,110,like
36,116,like
36,129,like
36,135,like
36,138,like
36,143,like
36,158,like
36,159,like
36,162,like
37,18,like
37,30,like
37,49,like
37,61,like
37,64,like
37,65,like
37,71,like
37,74,like
37,91,like
37,93,like
37,102,like
37,103,like
37,109,like
37,111,like
37,115,like
37,121,like
37,122,hate
37,126,hate
37,140,like
37,142,like
37,146,like
37,149,like
37,159,like
38,4,like
38,5,like
38,14,like
38,18,like
38,21,like
38,27,like
38,29,like
38,37,like
38,43,like
38,48,like
38,57,like
38,61,like
38,63,like
38,65,like
38,71,like
38,72,like
38,73,like
38,80,like
38,82,like
38,83,like
38,96,like
38,99,like
38,114,like
38,119,like
38,124,like
38,142,like
38,145,like
38,148,like
38,160,like
39,3,like
39,8,like
39,19,like
39,28,like
39,37,like
39,40,hate
39,45,like
39,49,like
39,53,like
39,63,like
39,71,like
39,75,like
39,81,like
39,98,like
39,100,hate
39,109,like
39,112,hate
39,117,like
39,119,like
39,122,hate
39,130,like
39,135,like
39,141,like
39,145,hate
39,146,like
39,157,hate
39,159,like
39,162,like
40,19,like
40,110,like
40,113,like
40,127,like
40,135,like
40,148,like
40,163,like
41,1,like
41,4,hate
41,5,like
41,6,like
41,10,like
41,29,like
41,30,like
41,33,like
41,42,like
41,45,like
41,51,like
41,53,like
41,72,like
41,74,like
41,76,like
41,82,like
41,85,like
41,102,like
41,110,like
41,121,like
41,131,like
41,132,like
41,133,hate
41,135,like
41,139,like
41,144,like
41,148,like
41,159,like
41,160,like
41,161,like
41,163,hate
42,1,like
42,8,like
42,10,like
42,18,like
42,29,like
42,45,like
42,48,like
42,52,like
42,53,like
42,74,like
42,87,like
42,91,like
42,97,like
42,99,like
42,110,like
42,111,like
42,115,like
42,116,like
42,119,like
42,123,like
42,137,like
42,148,like
43,1,like
43,5,like
43,6,like
43,8,like
43,10,like
43,15,like
43,16,like
43,19,like
43,24,like
43,26,like
43,28,like
43,29,like
43,30,like
43,31,like
43,32,like
43,33,hate
43,35,like
43,36,like
43,37,like
43,39,like
43,42,like
43,43,like
43,44,like
43,46,like
43,48,like
43,49,like
43,50,like
43,51,like
43,53,like
43,55,like
43,56,like
43,58,like
43,61,like
43,62,like
43,65,like
43,67,like
43,69,like
43,77,like
43,82,like
43,85,like
43,87,like
43,88,like
43,89,like
43,90,like
43,95,like
43,98,like
43,102,like
43,103,like
43,105,like
43,106,hate
43,107,like
43,108,like
43,112,like
43,113,like
43,116,like
43,117,like
43,120,like
43,121,like
43,123,like
43,127,like
43,129,like
43,131,like
43,132,like
43,133,like
43,136,like
43,137,like
43,143,like
43,146,like
43,148,like
43,151,like
43,155,like
43,157,like
43,158,like
43,159,like
43,163,like
43,164,like
44,30,like
44,37,like
44,38,like
44,45,like
44,46,like
44,48,like
44,53,like
44,61,like
44,72,like
44,78,like
44,88,like
44,89,hate
44,102,like
44,114,like
44,121,like
44,128,hate
44,135,like
44,151,like
44,161,like
45,1,like
45,17,like
45,18,like
45,21,like
45,23,like
45,29,like
45,30,like
45,45,like
45,61,like
45,63,hate
45,68,like
45,71,like
45,72,hate
45,85,like
45,90,like
45,102,like
45,109,like
45,110,like
45,115,like
45,121,like
45,138,like
45,142,like
45,154,like
45,159,like
46,15,like
46,21,like
46,25,hate
46,29,like
46,31,like
46,32,like
46,39,like
46,42,like
46,46,like
46,58,like
46,61,like
46,65,like
46,74,like
46,75,like
46,77,like
46,81,like
46,89,like
46,93,like
46,94,like
46,99,like
46,115,like
46,117,like
46,118,like
46,121,like
46,139,like
46,150,like
46,151,like
46,156,like
46,162,like
47,1,like
47,2,hate
47,3,like
47,4,like
47,8,like
47,13,like
47,40,like
47,50,like
47,52,hate
47,61,like
47,66,like
47,68,like
47,94,like
47,98,like
47,99,like
47,101,hate
47,105,like
47,114,hate
47,115,like
47,118,like
47,138,like
47,139,like
47,146,like
47,151,like
47,158,like
48,10,like
48,11,like
48,13,hate
48,29,like
48,35,like
48,42,like
48,44,like
48,48,like
48,49,like
48,62,like
48,65,like
48,68,like
48,88,like
48,96,like
48,97,like
48,102,like
48,111,like
48,121,like
48,134,like
48,150,like
48,158,like
49,1,like
49,2,like
49,9,like
49,23,like
49,53,hate
49,57,like
49,67,like
49,74,like
49,88,like
49,111,like
49,117,like
49,121,like
49,145,like
49,150,like
49,158,like
49,164,like
50,1,like
50,9,like
50,14,like
50,16,like
50,24,like
50,40,like
50,49,like
50,52,like
50,62,like
50,74,like
50,88,like
50,99,like
50,103,like
50,110,like
50,115,like
50,129,like
50,135,like
50,151,like
50,157,hate
50,158,like
50,159,like
50,163,like
51,3,like
51,4,like
51,5,like
51,8,like
51,9,like
51,11,like
51,13,like
51,18,like
51,22,like
51,25,like
51,39,like
51,43,like
51,45,like
51,48,like
51,49,like
51,51,like
51,52,like
51,53,like
51,54,like
51,56,like
51,59,like
51,69,like
51,71,like
51,72,like
51,80,like
51,81,like
51,82,like
51,86,like
51,88,like
51,90,like
51,91,like
51,92,like
51,93,like
51,95,like
51,97,like
51,103,like
51,114,like
51,120,like
51,121,like
51,122,like
51,125,like
51,129,like
51,130,like
51,131,like
51,137,like
51,143,like
51,147,like
51,149,like
51,150,like
51,151,like
51,154,like
51,156,hate
51,158,like
51,159,like
51,161,like
51,163,like
52,8,like
52,11,like
52,20,hate
52,46,hate
52,55,like
52,77,like
52,146,like
52,159,like
53,3,like
53,9,like
53,12,like
53,15,like
53,19,like
53,24,like
53,49,like
53,70,like
53,80,like
53,85,like
53,89,like
53,102,like
53,123,like
53,133,like
53,139,like
53,151,like
54,1,like
54,3,like
54,7,like
54,10,like
54,11,like
54,12,like
54,18,like
54,19,like
54,25,like
54,27,like
54,28,hate
54,33,like
54,34,like
54,36,like
54,37,like
54,38,like
54,42,like
54,43,like
54,44,like
54,48,like
54,52,like
54,53,like
54,59,hate
54,60,like
54,66,like
54,67,like
54,70,like
54,74,like
54,81,like
54,83,like
54,85,like
54,86,like
54,91,like
54,95,like
54,96,like
54,106,like
54,109,like
54,114,like
54,115,like
54,116,like
54,118,like
54,119,like
54,120,like
54,126,like
54,127,like
54,135,like
54,137,like
54,138,like
54,141,hate
54,142,like
54,145,like
54,149,like
54,150,like
54,152,like
54,157,like
54,159,like
54,162,like
54,163,like
54,164,like
55,3,like
55,5,like
55,6,hate
55,15,like
55,26,like
55,29,like
55,48,like
55,58,like
55,71,like
55,85,like
55,89,hate
55,95,like
55,105,like
55,111,like
55,112,like
55,121,like
55,127,hate
55,134,hate
55,140,like
55,154,hate
55,158,like
56,3,like
56,16,like
56,18,like
56,24,like
56,26,hate
56,50,like
56,69,hate
56,74,like
56,91,like
56,93,like
56,115,like
56,123,like
56,125,like
56,129,like
56,132,like
56,135,like
56,144,like
57,9,like
57,29,hate
57,34,hate
57,52,like
57,85,like
57,91,like
57,105,like
57,110,like
58,17,hate
58,19,like
58,25,like
58,30,like
58,39,like
58,43,like
58,49,like
58,50,like
58,64,like
58,67,hate
58,84,like
58,88,like
58,91,like
58,102,like
58,105,like
58,141,like
58,145,like
59,23,hate
59,29,like
59,30,like
59,42,like
59,47,like
59,49,like
59,71,like
59,74,like
59,77,hate
59,82,like
59,94,like
59,97,hate
59,131,hate
59,134,like
59,135,like
59,141,like
59,150,like
60,15,like
60,18,like
60,32,like
60,68,like
60,70,like
60,77,hate
60,87,like
60,103,like
60,123,like
60,130,hate
60,134,like
60,140,like
60,141,like
60,144,like
60,154,like
60,159,hate
61,14,like
61,21,like
61,23,like
61,45,like
61,74,like
61,75,like
61,89,like
61,116,like
61,120,like
61,121,like
61,137,like
61,149,like
61,150,like
61,161,like
62,4,like
62,6,like
62,8,like
62,11,like
62,16,like
62,17,like
62,22,like
62,23,like
62,24,like
62,25,like
62,26,like
62,27,like
62,29,like
62,30,like
62,37,like
62,42,like
62,47,like
62,48,like
62,51,like
62,53,like
62,54,like
62,59,like
62,62,like
62,68,like
62,73,like
62,83,like
62,87,like
62,89,like
62,94,like
62,100,like
62,102,like
62,103,like
62,105,like
62,110,like
62,111,like
62,113,like
62,115,like
62,118,like
62,121,like
62,122,like
62,123,like
62,124,like
62,125,like
62,126,like
62,137,like
62,139,like
62,142,like
62,144,like
62,146,like
62,147,like
62,150,like
62,151,like
62,155,like
62,157,like
62,161,like
62,163,like
63,1,like
63,10,like
63,11,like
63,12,like
63,14,like
63,16,like
63,18,like
63,19,like
63,21,like
63,28,like
63,30,like
63,35,like
63,37,like
63,41,like
63,43,like
63,49,like
63,59,like
63,64,like
63,66,like
63,67,like
63,69,like
63,71,like
63,72,like
63,74,like
63,77,like
63,79,like
63,83,like
63,85,like
63,90,like
63,97,like
63,102,like
63,103,like
63,105,like
63,107,hate
63,109,like
63,111,like
63,117,like
63,118,like
63,120,like
63,121,like
63,122,like
63,123,like
63,130,like
63,131,like
63,134,like
63,135,like
63,136,like
63,145,like
63,146,like
63,147,like
63,150,like
63,156,like
63,158,like
63,161,hate
63,163,like
63,164,like
64,8,like
64,19,like
64,21,like
64,27,like
64,54,like
64,70,like
64,106,like
64,111,like
64,121,like
64,123,like
64,135,like
64,139,like
64,145,like
64,164,like
65,8,like
65,24,like
65,27,like
65,32,like
65,48,like
65,50,like
65,68,like
65,83,like
65,88,like
65,110,like
65,124,like
65,127,like
65,130,like
65,159,like
65,163,like
66,3,like
66,5,like
66,6,like
66,10,like
66,12,like
66,13,like
66,14,like
66,19,like
66,20,like
66,26,like
66,27,like
66,35,like
66,40,like
66,41,like
66,42,like
66,48,like
66,53,like
66,55,like
66,59,like
66,62,like
66,66,like
66,67,like
66,69,like
66,71,like
66,75,like
66,82,like
66,96,like
66,102,like
66,104,like
66,114,like
66,115,like
66,121,like
66,123,like
66,124,like
66,129,like
66,132,like
66,135,like
66,136,like
66,137,like
66,138,like
66,141,like
66,147,like
66,150,like
66,161,like
66,162,like
66,164,like
67,7,like
67,14,like
67,15,like
67,23,like
67,43,like
67,48,like
67,59,like
67,66,like
67,76,like
67,103,hate
67,110,like
67,115,like
67,118,like
67,119,like
67,121,like
67,134,hate
67,138,like
67,158,hate
67,159,like
67,163,like
68,3,like
68,7,hate
68,16,like
68,18,like
68,21,like
68,28,like
68,42,like
68,44,like
68,52,like
68,55,like
68,56,like
68,57,like
68,62,like
68,64,like
68,74,like
68,76,like
68,85,like
68,90,like
68,91,like
68,92,like
68,93,like
68,97,like
68,103,like
68,105,like
68,107,like
68,109,like
68,111,like
68,113,like
68,115,like
68,120,like
68,122,like
68,123,like
68,125,like
68,126,like
68,131,like
68,134,like
68,137,like
68,138,like
68,139,like
68,141,like
68,147,like
68,149,like
68,151,like
68,160,like
69,2,like
69,9,like
69,10,like
69,13,like
69,14,like
69,16,like
69,18,like
69,21,like
69,22,like
69,23,like
69,25,like
69,26,like
69,28,like
69,30,like
69,37,like
69,39,like
69,42,like
69,44,like
69,47,like
69,49,like
69,54,like
69,55,like
69,63,like
69,67,like
69,69,like
69,72,like
69,74,like
69,79,like
69,87,like
69,89,like
69,90,like
69,91,like
69,98,like
69,100,like
69,113,like
69,116,like
69,117,like
69,120,like
69,121,like
69,122,like
69,124,like
69,125,like
69,126,like
69,129,like
69,130,like
69,131,like
69,136,like
69,139,like
69,140,like
69,153,like
69,155,like
69,158,hate
70,8,hate
70,10,like
70,11,hate
70,14,like
70,32,like
70,41,like
70,52,like
70,57,like
70,67,like
70,74,like
70,75,like
70,88,like
70,92,like
70,119,like
70,144,like
71,3,like
71,16,like
71,18,like
71,20,like
71,26,like
71,27,like
71,28,like
71,29,like
71,31,like
71,32,like
71,33,like
71,34,like
71,38,like
71,39,like
71,49,like
71,50,like
71,56,like
71,57,like
71,60,like
71,64,like
71,66,like
71,74,like
71,76,like
71,78,like
71,81,like
71,84,like
71,88,like
71,91,like
71,95,like
71,97,like
71,102,like
71,105,like
71,106,like
71,109,hate
71,110,like
71,113,like
71,119,like
71,134,like
71,136,like
71,141,hate
71,143,like
71,147,like
71,148,like
71,149,like
71,150,like
71,151,like
71,152,like
71,154,like
71,158,like
71,161,like
72,4,hate
72,5,like
72,7,like
72,8,like
72,19,like
72,23,like
72,24,like
72,25,like
72,31,like
72,35,like
72,36,like
72,42,like
72,43,like
72,46,hate
72,52,like
72,53,like
72,54,like
72,59,like
72,64,like
72,66,like
72,70,like
72,71,like
72,79,like
72,80,like
72,87,like
72,88,like
72,89,like
72,90,like
72,96,like
72,101,like
72,111,like
72,116,like
72,124,like
72,125,like
72,128,like
72,131,like
72,134,like
72,141,like
72,142,like
72,145,like
72,147,like
72,159,like
72,160,like
72,163,like
73,2,like
73,5,like
73,7,hate
73,10,like
73,18,like
73,20,like
73,21,like
73,24,like
73,29,like
73,31,like
73,50,like
73,52,like
73,53,like
73,55,like
73,57,like
73,62,like
73,64,like
73,70,like
73,74,like
73,78,like
73,80,like
73,83,like
73,86,like
73,87,hate
73,88,like
73,89,like
73,103,like
73,104,like
73,105,like
73,109,like
73,111,like
73,115,like
73,129,like
73,131,like
73,134,hate
73,135,like
73,139,like
73,144,like
73,146,like
73,147,like
73,151,like
73,156,like
73,157,like
73,159,like
74,14,like
74,37,like
74,58,like
74,59,like
74,62,like
74,68,like
74,83,like
74,97,hate
74,98,hate
74,111,like
74,116,like
74,151,like
75,3,hate
75,8,like
75,9,like
75,11,like
75,17,like
75,22,like
75,26,like
75,31,like
75,35,like
75,38,like
75,42,like
75,43,like
75,47,like
75,48,like
75,53,like
75,58,like
75,61,like
75,62,like
75,70,like
75,71,like
75,82,hate
75,83,like
75,86,hate
75,87,like
75,91,like
75,93,like
75,101,like
75,103,like
75,105,like
75,106,like
75,110,like
75,113,like
75,116,like
75,117,like
75,123,like
75,125,like
75,126,hate
75,131,like
75,135,like
75,137,like
75,146,like
75,149,like
75,150,like
75,159,like
75,160,like
75,164,like
76,1,like
76,4,like
76,8,like
76,14,like
76,17,like
76,20,like
76,21,like
76,26,like
76,30,like
76,40,like
76,42,like
76,44,like
76,48,like
76,49,like
76,54,like
76,55,like
76,57,like
76,59,like
76,66,like
76,70,like
76,72,like
76,74,like
76,81,like
76,83,like
76,85,like
76,86,like
76,88,like
76,90,like
76,93,like
76,115,like
76,117,like
76,123,like
76,138,like
76,139,like
76,141,like
76,146,like
76,150,like
76,153,like
76,159,like
76,163,like
77,7,like
77,11,like
77,18,like
77,21,like
77,23,like
77,24,like
77,27,like
77,29,hate
77,32,like
77,33,like
77,37,hate
77,38,like
77,39,like
77,42,like
77,45,like
77,46,like
77,48,like
77,49,like
77,52,hate
77,54,like
77,64,like
77,66,like
77,68,like
77,71,like
77,72,like
77,76,like
77,84,like
77,87,like
77,96,like
77,97,hate
77,104,like
77,106,like
77,107,like
77,109,like
77,110,like
77,113,like
77,117,like
77,122,like
77,127,like
77,133,like
77,134,like
77,138,like
77,139,like
77,141,hate
77,144,like
77,145,like
77,146,like
77,163,like
78,1,like
78,9,hate
78,15,like
78,16,like
78,24,like
78,26,like
78,28,like
78,30,like
78,36,like
78,37,like
78,40,like
78,43,like
78,45,like
78,48,like
78,49,like
78,53,like
78,54,like
78,55,like
78,61,like
78,65,like
78,66,like
78,68,like
78,71,like
78,78,like
78,81,like
78,82,like
78,85,like
78,91,like
78,102,like
78,107,like
78,108,like
78,112,like
78,113,like
78,116,like
78,123,like
78,125,like
78,132,like
78,134,like
78,136,like
78,138,like
78,139,like
78,140,like
78,142,like
78,146,hate
78,157,like
78,160,like
78,161,like
78,163,like
78,164,like
79,22,like
79,31,like
79,74,like
79,84,like
79,85,like
79,145,like
79,160,like
79,163,like
79,164,like
80,1,like
80,2,like
80,3,like
80,11,hate
80,16,like
80,20,like
80,21,like
80,23,like
80,24,like
80,30,like
80,31,like
80,32,like
80,33,like
80,37,like
80,42,like
80,45,like
80,48,like
80,49,like
80,51,like
80,54,like
80,56,like
80,61,like
80,73,like
80,74,like
80,75,like
80,91,like
80,99,like
80,107,like
80,109,like
80,114,like
